class_name,label,group_folder,folder_idx,video_name,video_path,num_frames,split
soccer_juggling,5,v_juggle_06,6,v_juggle_06_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_06/v_juggle_06_05.mpg,298,train
soccer_juggling,5,v_juggle_07,7,v_juggle_07_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_07/v_juggle_07_01.mpg,300,train
soccer_juggling,5,v_juggle_07,7,v_juggle_07_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_07/v_juggle_07_02.mpg,300,train
soccer_juggling,5,v_juggle_07,7,v_juggle_07_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_07/v_juggle_07_03.mpg,300,train
soccer_juggling,5,v_juggle_07,7,v_juggle_07_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_07/v_juggle_07_04.mpg,299,train
soccer_juggling,5,v_juggle_07,7,v_juggle_07_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_07/v_juggle_07_05.mpg,359,train
soccer_juggling,5,v_juggle_07,7,v_juggle_07_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_07/v_juggle_07_06.mpg,359,train
soccer_juggling,5,v_juggle_07,7,v_juggle_07_07.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_07/v_juggle_07_07.mpg,358,train
soccer_juggling,5,v_juggle_07,7,v_juggle_07_08.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_07/v_juggle_07_08.mpg,259,train
soccer_juggling,5,v_juggle_08,8,v_juggle_08_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_08/v_juggle_08_01.mpg,300,train
soccer_juggling,5,v_juggle_08,8,v_juggle_08_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_08/v_juggle_08_02.mpg,300,train
soccer_juggling,5,v_juggle_08,8,v_juggle_08_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_08/v_juggle_08_03.mpg,300,train
soccer_juggling,5,v_juggle_08,8,v_juggle_08_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_08/v_juggle_08_04.mpg,300,train
soccer_juggling,5,v_juggle_09,9,v_juggle_09_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_09/v_juggle_09_01.mpg,109,train
soccer_juggling,5,v_juggle_09,9,v_juggle_09_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_09/v_juggle_09_02.mpg,250,train
soccer_juggling,5,v_juggle_09,9,v_juggle_09_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_09/v_juggle_09_03.mpg,250,train
soccer_juggling,5,v_juggle_09,9,v_juggle_09_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_09/v_juggle_09_04.mpg,185,train
soccer_juggling,5,v_juggle_09,9,v_juggle_09_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_09/v_juggle_09_05.mpg,238,train
soccer_juggling,5,v_juggle_09,9,v_juggle_09_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_09/v_juggle_09_06.mpg,237,train
soccer_juggling,5,v_juggle_09,9,v_juggle_09_07.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_09/v_juggle_09_07.mpg,315,train
soccer_juggling,5,v_juggle_10,10,v_juggle_10_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_10/v_juggle_10_01.mpg,200,train
soccer_juggling,5,v_juggle_10,10,v_juggle_10_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_10/v_juggle_10_02.mpg,200,train
soccer_juggling,5,v_juggle_10,10,v_juggle_10_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_10/v_juggle_10_03.mpg,200,train
soccer_juggling,5,v_juggle_10,10,v_juggle_10_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_10/v_juggle_10_04.mpg,137,train
soccer_juggling,5,v_juggle_11,11,v_juggle_11_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_11/v_juggle_11_01.mpg,299,train
soccer_juggling,5,v_juggle_11,11,v_juggle_11_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_11/v_juggle_11_02.mpg,300,train
soccer_juggling,5,v_juggle_11,11,v_juggle_11_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_11/v_juggle_11_03.mpg,329,train
soccer_juggling,5,v_juggle_11,11,v_juggle_11_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_11/v_juggle_11_04.mpg,237,train
soccer_juggling,5,v_juggle_11,11,v_juggle_11_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_11/v_juggle_11_05.mpg,269,train
soccer_juggling,5,v_juggle_11,11,v_juggle_11_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_11/v_juggle_11_06.mpg,304,train
soccer_juggling,5,v_juggle_12,12,v_juggle_12_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_12/v_juggle_12_01.mpg,300,train
soccer_juggling,5,v_juggle_12,12,v_juggle_12_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_12/v_juggle_12_02.mpg,300,train
soccer_juggling,5,v_juggle_12,12,v_juggle_12_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_12/v_juggle_12_03.mpg,300,train
soccer_juggling,5,v_juggle_12,12,v_juggle_12_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_12/v_juggle_12_04.mpg,300,train
soccer_juggling,5,v_juggle_12,12,v_juggle_12_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_12/v_juggle_12_05.mpg,359,train
soccer_juggling,5,v_juggle_12,12,v_juggle_12_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_12/v_juggle_12_06.mpg,359,train
soccer_juggling,5,v_juggle_13,13,v_juggle_13_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_13/v_juggle_13_01.mpg,250,train
soccer_juggling,5,v_juggle_13,13,v_juggle_13_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_13/v_juggle_13_02.mpg,248,train
soccer_juggling,5,v_juggle_13,13,v_juggle_13_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_13/v_juggle_13_03.mpg,250,train
soccer_juggling,5,v_juggle_13,13,v_juggle_13_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_13/v_juggle_13_04.mpg,250,train
soccer_juggling,5,v_juggle_13,13,v_juggle_13_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_13/v_juggle_13_05.mpg,297,train
soccer_juggling,5,v_juggle_14,14,v_juggle_14_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_14/v_juggle_14_01.mpg,238,train
soccer_juggling,5,v_juggle_14,14,v_juggle_14_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_14/v_juggle_14_02.mpg,238,train
soccer_juggling,5,v_juggle_14,14,v_juggle_14_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_14/v_juggle_14_03.mpg,237,train
soccer_juggling,5,v_juggle_14,14,v_juggle_14_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_14/v_juggle_14_04.mpg,238,train
soccer_juggling,5,v_juggle_14,14,v_juggle_14_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_14/v_juggle_14_05.mpg,238,train
soccer_juggling,5,v_juggle_14,14,v_juggle_14_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_14/v_juggle_14_06.mpg,239,train
soccer_juggling,5,v_juggle_14,14,v_juggle_14_07.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_14/v_juggle_14_07.mpg,238,train
soccer_juggling,5,v_juggle_14,14,v_juggle_14_08.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_14/v_juggle_14_08.mpg,238,train
soccer_juggling,5,v_juggle_14,14,v_juggle_14_09.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_14/v_juggle_14_09.mpg,237,train
soccer_juggling,5,v_juggle_14,14,v_juggle_14_10.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_14/v_juggle_14_10.mpg,238,train
soccer_juggling,5,v_juggle_15,15,v_juggle_15_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_15/v_juggle_15_01.mpg,598,train
soccer_juggling,5,v_juggle_15,15,v_juggle_15_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_15/v_juggle_15_02.mpg,598,train
soccer_juggling,5,v_juggle_15,15,v_juggle_15_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_15/v_juggle_15_03.mpg,598,train
soccer_juggling,5,v_juggle_15,15,v_juggle_15_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_15/v_juggle_15_04.mpg,598,train
soccer_juggling,5,v_juggle_16,16,v_juggle_16_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_16/v_juggle_16_01.mpg,597,train
soccer_juggling,5,v_juggle_16,16,v_juggle_16_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_16/v_juggle_16_02.mpg,597,train
soccer_juggling,5,v_juggle_16,16,v_juggle_16_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_16/v_juggle_16_03.mpg,597,train
soccer_juggling,5,v_juggle_16,16,v_juggle_16_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_16/v_juggle_16_04.mpg,583,train
soccer_juggling,5,v_juggle_16,16,v_juggle_16_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_16/v_juggle_16_05.mpg,198,train
soccer_juggling,5,v_juggle_16,16,v_juggle_16_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_16/v_juggle_16_06.mpg,306,train
soccer_juggling,5,v_juggle_16,16,v_juggle_16_07.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_16/v_juggle_16_07.mpg,237,train
soccer_juggling,5,v_juggle_16,16,v_juggle_16_08.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_16/v_juggle_16_08.mpg,238,train
soccer_juggling,5,v_juggle_17,17,v_juggle_17_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_17/v_juggle_17_01.mpg,200,val
soccer_juggling,5,v_juggle_17,17,v_juggle_17_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_17/v_juggle_17_02.mpg,199,val
soccer_juggling,5,v_juggle_17,17,v_juggle_17_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_17/v_juggle_17_03.mpg,200,val
soccer_juggling,5,v_juggle_17,17,v_juggle_17_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_17/v_juggle_17_04.mpg,200,val
soccer_juggling,5,v_juggle_17,17,v_juggle_17_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_17/v_juggle_17_05.mpg,297,val
soccer_juggling,5,v_juggle_17,17,v_juggle_17_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_17/v_juggle_17_06.mpg,333,val
soccer_juggling,5,v_juggle_17,17,v_juggle_17_07.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_17/v_juggle_17_07.mpg,299,val
soccer_juggling,5,v_juggle_18,18,v_juggle_18_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_18/v_juggle_18_01.mpg,300,val
soccer_juggling,5,v_juggle_18,18,v_juggle_18_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_18/v_juggle_18_02.mpg,299,val
soccer_juggling,5,v_juggle_18,18,v_juggle_18_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_18/v_juggle_18_03.mpg,300,val
soccer_juggling,5,v_juggle_18,18,v_juggle_18_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_18/v_juggle_18_04.mpg,300,val
soccer_juggling,5,v_juggle_18,18,v_juggle_18_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_18/v_juggle_18_05.mpg,359,val
soccer_juggling,5,v_juggle_18,18,v_juggle_18_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_18/v_juggle_18_06.mpg,359,val
soccer_juggling,5,v_juggle_18,18,v_juggle_18_07.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_18/v_juggle_18_07.mpg,359,val
soccer_juggling,5,v_juggle_18,18,v_juggle_18_08.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_18/v_juggle_18_08.mpg,359,val
soccer_juggling,5,v_juggle_19,19,v_juggle_19_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_19/v_juggle_19_01.mpg,376,val
soccer_juggling,5,v_juggle_19,19,v_juggle_19_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_19/v_juggle_19_02.mpg,220,val
soccer_juggling,5,v_juggle_19,19,v_juggle_19_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_19/v_juggle_19_03.mpg,292,val
soccer_juggling,5,v_juggle_19,19,v_juggle_19_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_19/v_juggle_19_04.mpg,278,val
soccer_juggling,5,v_juggle_19,19,v_juggle_19_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_19/v_juggle_19_05.mpg,300,val
soccer_juggling,5,v_juggle_19,19,v_juggle_19_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_19/v_juggle_19_06.mpg,298,val
soccer_juggling,5,v_juggle_19,19,v_juggle_19_07.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_19/v_juggle_19_07.mpg,298,val
soccer_juggling,5,v_juggle_19,19,v_juggle_19_08.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_19/v_juggle_19_08.mpg,298,val
soccer_juggling,5,v_juggle_20,20,v_juggle_20_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_20/v_juggle_20_01.mpg,300,test
soccer_juggling,5,v_juggle_20,20,v_juggle_20_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_20/v_juggle_20_02.mpg,299,test
soccer_juggling,5,v_juggle_20,20,v_juggle_20_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_20/v_juggle_20_03.mpg,200,test
soccer_juggling,5,v_juggle_20,20,v_juggle_20_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_20/v_juggle_20_04.mpg,199,test
soccer_juggling,5,v_juggle_20,20,v_juggle_20_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_20/v_juggle_20_05.mpg,236,test
soccer_juggling,5,v_juggle_20,20,v_juggle_20_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_20/v_juggle_20_06.mpg,237,test
soccer_juggling,5,v_juggle_21,21,v_juggle_21_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_21/v_juggle_21_01.mpg,413,test
soccer_juggling,5,v_juggle_21,21,v_juggle_21_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_21/v_juggle_21_02.mpg,414,test
soccer_juggling,5,v_juggle_21,21,v_juggle_21_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_21/v_juggle_21_03.mpg,81,test
soccer_juggling,5,v_juggle_21,21,v_juggle_21_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_21/v_juggle_21_04.mpg,414,test
soccer_juggling,5,v_juggle_21,21,v_juggle_21_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_21/v_juggle_21_05.mpg,238,test
soccer_juggling,5,v_juggle_22,22,v_juggle_22_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_22/v_juggle_22_01.mpg,249,test
soccer_juggling,5,v_juggle_22,22,v_juggle_22_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_22/v_juggle_22_02.mpg,250,test
soccer_juggling,5,v_juggle_22,22,v_juggle_22_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_22/v_juggle_22_03.mpg,259,test
soccer_juggling,5,v_juggle_22,22,v_juggle_22_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_22/v_juggle_22_04.mpg,200,test
soccer_juggling,5,v_juggle_22,22,v_juggle_22_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_22/v_juggle_22_05.mpg,199,test
soccer_juggling,5,v_juggle_22,22,v_juggle_22_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_22/v_juggle_22_06.mpg,196,test
soccer_juggling,5,v_juggle_22,22,v_juggle_22_07.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_22/v_juggle_22_07.mpg,195,test
soccer_juggling,5,v_juggle_22,22,v_juggle_22_08.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_22/v_juggle_22_08.mpg,199,test
soccer_juggling,5,v_juggle_23,23,v_juggle_23_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_23/v_juggle_23_01.mpg,238,test
soccer_juggling,5,v_juggle_23,23,v_juggle_23_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_23/v_juggle_23_02.mpg,239,test
soccer_juggling,5,v_juggle_23,23,v_juggle_23_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_23/v_juggle_23_03.mpg,238,test
soccer_juggling,5,v_juggle_23,23,v_juggle_23_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_23/v_juggle_23_04.mpg,238,test
soccer_juggling,5,v_juggle_23,23,v_juggle_23_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_23/v_juggle_23_05.mpg,237,test
soccer_juggling,5,v_juggle_23,23,v_juggle_23_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_23/v_juggle_23_06.mpg,220,test
soccer_juggling,5,v_juggle_24,24,v_juggle_24_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_24/v_juggle_24_01.mpg,250,test
soccer_juggling,5,v_juggle_24,24,v_juggle_24_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_24/v_juggle_24_02.mpg,248,test
soccer_juggling,5,v_juggle_24,24,v_juggle_24_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_24/v_juggle_24_03.mpg,247,test
soccer_juggling,5,v_juggle_24,24,v_juggle_24_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_24/v_juggle_24_04.mpg,250,test
soccer_juggling,5,v_juggle_24,24,v_juggle_24_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_24/v_juggle_24_05.mpg,359,test
soccer_juggling,5,v_juggle_24,24,v_juggle_24_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_24/v_juggle_24_06.mpg,298,test
soccer_juggling,5,v_juggle_24,24,v_juggle_24_07.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_24/v_juggle_24_07.mpg,297,test
soccer_juggling,5,v_juggle_24,24,v_juggle_24_08.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_24/v_juggle_24_08.mpg,297,test
soccer_juggling,5,v_juggle_25,25,v_juggle_25_01.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_25/v_juggle_25_01.mpg,107,test
soccer_juggling,5,v_juggle_25,25,v_juggle_25_02.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_25/v_juggle_25_02.mpg,226,test
soccer_juggling,5,v_juggle_25,25,v_juggle_25_03.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_25/v_juggle_25_03.mpg,250,test
soccer_juggling,5,v_juggle_25,25,v_juggle_25_04.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_25/v_juggle_25_04.mpg,136,test
soccer_juggling,5,v_juggle_25,25,v_juggle_25_05.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_25/v_juggle_25_05.mpg,142,test
soccer_juggling,5,v_juggle_25,25,v_juggle_25_06.mpg,/content/dataset/UCF11_updated_mpg/soccer_juggling/v_juggle_25/v_juggle_25_06.mpg,139,test
swing,6,v_swing_01,1,v_swing_01_01.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_01/v_swing_01_01.mpg,200,train
swing,6,v_swing_01,1,v_swing_01_02.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_01/v_swing_01_02.mpg,200,train
swing,6,v_swing_01,1,v_swing_01_03.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_01/v_swing_01_03.mpg,200,train
swing,6,v_swing_01,1,v_swing_01_04.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_01/v_swing_01_04.mpg,150,train
swing,6,v_swing_01,1,v_swing_01_05.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_01/v_swing_01_05.mpg,238,train
swing,6,v_swing_02,2,v_swing_02_01.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_02/v_swing_02_01.mpg,161,train
swing,6,v_swing_02,2,v_swing_02_02.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_02/v_swing_02_02.mpg,399,train
swing,6,v_swing_02,2,v_swing_02_03.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_02/v_swing_02_03.mpg,357,train
swing,6,v_swing_02,2,v_swing_02_04.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_02/v_swing_02_04.mpg,399,train
swing,6,v_swing_02,2,v_swing_02_05.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_02/v_swing_02_05.mpg,237,train
swing,6,v_swing_03,3,v_swing_03_01.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_03/v_swing_03_01.mpg,171,train
swing,6,v_swing_03,3,v_swing_03_02.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_03/v_swing_03_02.mpg,170,train
swing,6,v_swing_03,3,v_swing_03_03.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_03/v_swing_03_03.mpg,170,train
swing,6,v_swing_03,3,v_swing_03_04.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_03/v_swing_03_04.mpg,170,train
swing,6,v_swing_04,4,v_swing_04_01.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_04/v_swing_04_01.mpg,150,train
swing,6,v_swing_04,4,v_swing_04_02.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_04/v_swing_04_02.mpg,150,train
swing,6,v_swing_04,4,v_swing_04_03.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_04/v_swing_04_03.mpg,200,train
swing,6,v_swing_04,4,v_swing_04_04.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_04/v_swing_04_04.mpg,200,train
swing,6,v_swing_04,4,v_swing_04_05.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_04/v_swing_04_05.mpg,178,train
swing,6,v_swing_04,4,v_swing_04_06.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_04/v_swing_04_06.mpg,238,train
swing,6,v_swing_04,4,v_swing_04_07.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_04/v_swing_04_07.mpg,238,train
swing,6,v_swing_04,4,v_swing_04_08.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_04/v_swing_04_08.mpg,238,train
swing,6,v_swing_05,5,v_swing_05_01.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_05/v_swing_05_01.mpg,130,train
swing,6,v_swing_05,5,v_swing_05_02.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_05/v_swing_05_02.mpg,130,train
swing,6,v_swing_05,5,v_swing_05_03.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_05/v_swing_05_03.mpg,129,train
swing,6,v_swing_05,5,v_swing_05_04.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_05/v_swing_05_04.mpg,130,train
swing,6,v_swing_05,5,v_swing_05_05.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_05/v_swing_05_05.mpg,237,train
swing,6,v_swing_05,5,v_swing_05_06.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_05/v_swing_05_06.mpg,238,train
swing,6,v_swing_05,5,v_swing_05_07.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_05/v_swing_05_07.mpg,238,train
swing,6,v_swing_05,5,v_swing_05_08.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_05/v_swing_05_08.mpg,238,train
swing,6,v_swing_06,6,v_swing_06_01.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_06/v_swing_06_01.mpg,150,train
swing,6,v_swing_06,6,v_swing_06_02.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_06/v_swing_06_02.mpg,150,train
swing,6,v_swing_06,6,v_swing_06_03.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_06/v_swing_06_03.mpg,150,train
swing,6,v_swing_06,6,v_swing_06_04.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_06/v_swing_06_04.mpg,150,train
swing,6,v_swing_06,6,v_swing_06_05.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_06/v_swing_06_05.mpg,178,train
swing,6,v_swing_06,6,v_swing_06_06.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_06/v_swing_06_06.mpg,178,train
swing,6,v_swing_06,6,v_swing_06_07.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_06/v_swing_06_07.mpg,59,train
swing,6,v_swing_06,6,v_swing_06_08.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_06/v_swing_06_08.mpg,214,train
swing,6,v_swing_06,6,v_swing_06_09.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_06/v_swing_06_09.mpg,178,train
swing,6,v_swing_07,7,v_swing_07_01.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_07/v_swing_07_01.mpg,150,train
swing,6,v_swing_07,7,v_swing_07_02.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_07/v_swing_07_02.mpg,299,train
swing,6,v_swing_07,7,v_swing_07_03.mpg,/content/dataset/UCF11_updated_mpg/swing/v_swing_07/v_swing_07_03.mpg,299,train
